e;PDF;ec6;pdfc6;dC;LC;dS;LS;dCH;LCH;dIP;LIP
;;;;82.599989;1.615670773;302.99706;1.615609922;143.76554;1.616036182;193.270738;1.615513916
;;;;82.28524;1.604606247;302.017252;1.604608162;143.117097;1.60475555;192.955727;1.604017342
;;;;81.971245;1.59308473;301.701562;1.59384311;142.801024;1.593404733;192.639291;1.593384232
;;;;81.82262;1.5820226;301.220974;1.582333174;142.484889;1.582092099;192.323479;1.582373155
;;;;81.507736;1.57103978;300.740322;1.570861933;141.835587;1.571332196;192.340719;1.570879162
;;;;81.359815;1.559550951;300.425141;1.55978848;141.186893;1.560203379;191.692352;1.560050013
;;;;80.877836;1.549154711;299.777467;1.54885975;141.036788;1.548949671;191.37636;1.549147783
;;;;80.563608;1.537774484;299.129733;1.537967074;140.720402;1.537788512;191.060979;1.537875581
;;;;80.580973;1.526794928;298.815049;1.526592027;140.07218;1.526374061;190.579984;1.52629213
;;;;80.265866;1.515947486;298.499629;1.515663697;139.755666;1.515290695;190.263808;1.515501426
;;;;80.116929;1.505074165;298.017932;1.504825823;138.940438;1.504409168;189.948236;1.504344871
;;;;79.6363;1.493859895;297.536845;1.493618487;138.623798;1.493402265;189.798818;1.493172142
;;;;79.487273;1.483041377;296.889476;1.482504453;138.141529;1.482093228;189.814896;1.482382081
;;;;79.007326;1.471413588;296.574478;1.47131987;137.82541;1.470770547;189.001139;1.471106413
;;;;79.024421;1.460598156;296.0932;1.460228588;137.342359;1.459935627;188.352877;1.460213621
;;;;79.042245;1.44934097;295.612517;1.448776105;136.859245;1.449138951;188.203856;1.448800185
;;;;78.727591;1.438218772;295.13045;1.43816207;136.211135;1.437656561;188.220985;1.43737312
;;;;78.579873;1.42660683;294.482762;1.427241626;136.060326;1.426829511;187.572528;1.42659885
;;;;78.264354;1.416009048;293.835664;1.415964182;135.577656;1.41576368;187.588878;1.415643429
;;;;77.95032;1.404510947;293.354714;1.404673428;135.094918;1.404738863;186.941578;1.404168048
;;;;77.801687;1.393453757;293.039914;1.393369253;134.77833;1.393700137;186.625361;1.393402342
;;;;77.653005;1.382425726;292.725045;1.382106486;134.296088;1.382375013;186.475936;1.382233769
;;;;77.171845;1.371533182;292.077672;1.370995073;133.814402;1.370712981;185.994642;1.370831779
;;;;77.02458;1.359646283;291.595807;1.360258817;133.331387;1.359856397;185.512009;1.360240907
;;;;76.70878;1.349218847;290.782721;1.348896893;133.015145;1.348607836;185.36301;1.348814214
;;;;76.726872;1.337799319;290.30136;1.337855043;132.531371;1.338211147;185.21331;1.337812211
;;;;76.244764;1.327481148;289.98615;1.326799551;132.048772;1.327102448;184.398669;1.327072406
;;;;76.09654;1.316175669;289.505284;1.315457752;131.567333;1.31529049;184.08386;1.315452965
;;;;75.949011;1.304449393;288.857498;1.304596898;130.918366;1.304327667;183.768354;1.304256857
;;;;75.302034;1.293368695;288.209643;1.293777584;130.601763;1.293298283;183.452156;1.293479668
;;;;75.152909;1.282609386;287.728563;1.282566023;130.285088;1.282312696;183.302724;1.282315131
;;;;75.004476;1.271430547;287.248031;1.271021826;130.135772;1.270580305;182.821396;1.270933797
;;;;74.689775;1.260336864;286.932401;1.260220679;129.320292;1.259851271;182.504986;1.260284822
;;;;74.375022;1.249274883;286.285499;1.248823497;128.670958;1.249110847;182.189725;1.248939469
;;;;74.227166;1.237746169;285.472301;1.237529156;128.188369;1.237995739;181.708168;1.237696835
;;;;73.746091;1.226802454;284.99085;1.226542451;127.871325;1.227233668;181.392148;1.226811694
;;;;73.431179;1.215836844;284.509325;1.215600109;127.22296;1.215906004;180.910438;1.21566204
;;;;73.61559;1.20430083;283.862116;1.204389584;126.740731;1.204572759;180.594868;1.204504025
;;;;73.134355;1.19345352;283.546661;1.193481931;126.25842;1.193289399;180.113597;1.193087651
;;;;72.819284;1.182584205;282.899298;1.182364671;125.941072;1.182711366;179.964089;1.181969881
;;;;72.671099;1.171255628;282.583695;1.171547139;125.292967;1.171226281;179.482064;1.171010701
;;;;72.189705;1.160504786;281.936178;1.160523138;124.97663;1.160035322;179.16618;1.160043015
;;;;72.041408;1.149243381;281.289177;1.149186083;124.493993;1.148949898;178.849633;1.149477657
;;;;71.89234;1.138449438;280.80772;1.138202735;124.011273;1.137914353;178.368543;1.137951485
;;;;71.744646;1.126823187;280.160555;1.126965114;123.363399;1.126289077;178.053004;1.126774924
;;;;71.429963;1.115718387;279.680114;1.115366461;123.046157;1.115646718;177.571741;1.115354171
;;;;70.949716;1.104272629;279.19783;1.104884005;122.564325;1.104073262;177.256609;1.103931006
;;;;70.136269;1.093399919;278.716638;1.093740427;121.915048;1.093297794;177.106462;1.093199657
;;;;69.488982;1.082507599;277.903502;1.082408003;121.432472;1.082174958;176.29193;1.082393818
;;;;69.340287;1.071487295;277.256498;1.071073425;120.949809;1.071105151;176.142761;1.0710702
;;;;69.192236;1.06007725;276.77505;1.060084424;120.63272;1.060370504;175.993503;1.059799969
;;;;69.708293;1.048909844;276.1273;1.049201866;119.818555;1.04884417;175.012496;1.049204559
;;;;69.559427;1.037993319;275.314952;1.037391927;119.502399;1.03754413;174.863625;1.037700462
;;;;69.078764;1.026799594;274.833247;1.026559058;119.01938;1.026689626;174.714103;1.026590564
;;;;68.763566;1.016007168;274.518241;1.015379109;118.868714;1.015775807;174.232054;1.01564651
;;;;68.615218;1.004777393;273.703927;1.004760941;118.219845;1.004753481;173.749915;1.004755978
;;;;68.466122;0.994000406;273.388748;0.993686586;117.738186;0.993074721;173.434458;0.993529991
;;;;67.653469;0.982646158;272.575375;0.982497911;117.255346;0.982112075;173.118361;0.98269175
;;;;67.006286;0.971690527;271.928129;0.971310037;116.772412;0.971205698;172.637585;0.970975297
;;;;66.691476;0.960663007;271.446458;0.960456044;115.957479;0.960145052;172.821046;0.95942441
;;;;66.709717;0.949152991;270.799026;0.949380429;115.641109;0.948975003;172.50467;0.948754536
;;;;66.561675;0.937737122;270.1515;0.938361794;114.826506;0.937713985;172.022522;0.937870287
;;;;66.24735;0.926415509;270.002541;0.927230943;114.17802;0.926459716;171.208371;0.926833281
;;;;65.26742;0.915758311;269.355905;0.915673193;113.528385;0.91590121;170.892782;0.915686956
;;;;65.285402;0.904405538;268.542943;0.904235771;113.045917;0.904713172;170.245179;0.904394808
;;;;65.303318;0.893092346;267.89503;0.89345165;112.729049;0.89384451;169.928865;0.893687866
;;;;64.987407;0.882732165;267.413243;0.882667958;112.080668;0.882526266;169.447279;0.882462921
;;;;64.340987;0.871313915;266.43481;0.870832697;111.432177;0.871274695;169.132326;0.87093109
;;;;64.026274;0.860227898;265.952825;0.860169584;111.115511;0.860283974;168.816232;0.860090547
;;;;63.711495;0.849181605;265.305568;0.848987894;110.467307;0.848858121;168.334331;0.849056495
;;;;63.39665;0.838175033;264.657687;0.838184312;109.817985;0.838110433;167.686104;0.838142889
;;;;63.247958;0.827153262;264.010223;0.827128534;109.33478;0.82736907;167.536434;0.827122511
;;;;62.767414;0.81588761;263.363165;0.815825867;108.686736;0.815846358;167.221445;0.815612496
;;;;62.618589;0.804946624;262.881708;0.804842739;108.038571;0.804397689;166.573397;0.804590234
;;;;62.63656;0.793599692;262.06821;0.793729887;107.556015;0.793262724;166.091459;0.793578328
;;;;62.155808;0.782460415;261.421326;0.782322389;106.907122;0.782254924;165.942841;0.781920765
;;;;62.007421;0.771253607;260.773824;0.771289395;106.092375;0.77108152;165.627388;0.770692268
;;;;61.194728;0.759923764;259.959491;0.760682383;105.775689;0.760102157;165.643284;0.760011992
;;;;60.879345;0.749243441;259.47898;0.749125873;105.126445;0.749307041;165.161382;0.748978425
;;;;60.73138;0.737781212;258.832615;0.737403368;104.477559;0.738294919;164.18118;0.737895052
;;;;60.58208;0.727127872;257.852213;0.726761366;104.161465;0.72695722;163.533777;0.726482176
;;;;60.433969;0.715753625;257.536586;0.715958593;103.346578;0.715868718;163.217736;0.715609818
;;;;59.786503;0.704969569;256.55789;0.704282627;102.864934;0.704180958;162.735829;0.70457919
;;;;59.472649;0.693363065;255.910064;0.69344579;102.381766;0.693417076;162.42002;0.693565962
;;;;58.991255;0.682611956;255.096375;0.682448847;101.566948;0.682286662;161.772577;0.682177083
;;;;59.008448;0.67173724;254.448784;0.671469612;101.084439;0.67112348;161.955181;0.67114493
;;;;58.528144;0.660325871;253.967291;0.660507976;100.435573;0.660099348;161.140332;0.660531326
;;;;58.213979;0.648907737;253.15463;0.648888135;99.786572;0.649156989;160.493406;0.648828996
;;;;58.39717;0.638110877;252.340437;0.638196531;99.138325;0.637757503;160.011646;0.637708769
;;;;58.082242;0.627154931;251.52658;0.62730125;98.323708;0.626505399;159.529751;0.626671027
;;;;57.435406;0.615989163;250.713506;0.615931656;97.840511;0.615758845;159.213049;0.616199169
;;;;57.453365;0.604649636;250.066511;0.604591472;97.026038;0.604419267;158.898439;0.604459538
;;;;56.640149;0.593636999;249.252701;0.593667934;96.709646;0.593262266;158.24991;0.593728753
;;;;56.32551;0.582506094;248.273424;0.582343939;95.894866;0.582108858;157.602553;0.582287753
;;;;55.845165;0.571119312;247.626441;0.570995936;95.07993;0.571049655;157.287916;0.570564495
;;;;55.364144;0.560143098;246.646425;0.560120144;94.596864;0.560224006;156.639384;0.559835394
;;;;55.21548;0.549103966;246.164933;0.549158401;93.782455;0.54884588;156.32358;0.548819625
;;;;54.734884;0.537869597;245.351717;0.537874712;93.300321;0.537455175;155.676025;0.537498682
;;;;54.918497;0.526817473;244.371693;0.527003758;92.650976;0.526721218;155.193273;0.526979762
;;;;54.270932;0.516093419;243.890611;0.515793025;92.001881;0.515835393;154.711209;0.516044486
;;;;53.790085;0.505011416;242.744903;0.504652988;91.353429;0.504560554;154.230221;0.504456672
;;;;53.807811;0.493813319;242.263504;0.493634783;90.704003;0.493875948;153.747833;0.493717765
;;;;53.493585;0.482431486;241.284108;0.482383051;89.88977;0.482390868;153.266499;0.482339688
;;;;52.51439;0.471329053;240.469942;0.471675216;89.074954;0.471259281;152.784986;0.471069927
;;;;52.365067;0.460689835;239.656433;0.460569333;88.26034;0.460005292;152.469518;0.459850477
;;;;52.050574;0.449470111;238.676932;0.44938115;87.44515;0.449100077;151.987256;0.449035057
;;;;51.570333;0.43802081;237.863475;0.438243698;86.797136;0.437559779;151.339377;0.437910518
;;;;51.421875;0.426856792;236.883616;0.427272886;85.98194;0.426658293;150.857534;0.426840899
;;;;50.94033;0.416197842;235.90436;0.41593614;85.332775;0.415815358;150.874174;0.415709802
;;;;51.124688;0.404693864;234.758686;0.404775595;84.684152;0.404644223;150.226489;0.404467519
;;;;49.979189;0.39369874;233.945264;0.393616991;83.703236;0.393496017;149.412379;0.393406073
;;;;49.830365;0.38275674;232.965803;0.382404551;83.054191;0.382580086;148.432211;0.382302216
;;;;50.014437;0.371426226;231.819916;0.37137326;82.074263;0.370833221;148.116726;0.371092909
;;;;49.534074;0.360050714;230.84005;0.360406761;81.093034;0.359874799;148.132757;0.360331129
;;;;48.554407;0.349233868;229.528635;0.349012057;80.278149;0.348785054;147.319257;0.348899079
;;;;48.073305;0.338306286;228.548714;0.338078863;79.296465;0.338102247;147.335585;0.337957746
;;;;47.758327;0.327380721;227.236493;0.327172774;78.64734;0.327234766;146.354708;0.32728348
;;;;47.111874;0.315982713;226.257563;0.315638609;77.666533;0.316021109;145.042538;0.316026488
;;;;46.963446;0.304800765;224.945241;0.304794099;76.852344;0.304509404;144.561572;0.304425787
;;;;46.483;0.293475581;223.798914;0.294029355;75.871006;0.293616957;144.412122;0.293272124
;;;;45.835703;0.282589307;222.487842;0.282427224;74.890045;0.282496228;143.929651;0.282583525
;;;;45.189342;0.271135527;221.175488;0.271602239;74.075342;0.271295818;143.448244;0.271249296
;;;;45.040496;0.260206736;220.029443;0.260666231;73.426575;0.260211507;142.135446;0.260373089
;;;;45.22399;0.249226256;218.552334;0.249009767;72.44568;0.249050853;141.488534;0.24866233
;;;;45.075451;0.238111745;217.0746;0.237731565;71.464178;0.238258071;140.84038;0.2377045
;;;;44.428648;0.226925734;215.928704;0.22670544;70.483259;0.227111387;140.358474;0.226673156
;;;;43.780722;0.216420528;214.11763;0.216085167;69.83475;0.215870918;139.543528;0.216118129
;;;;43.467643;0.204344203;212.972401;0.20465524;68.355631;0.204614495;139.062524;0.204539708
;;;;42.819995;0.193670014;211.493797;0.193904552;67.374815;0.193406034;138.248731;0.193285923
;;;;42.338956;0.182704421;209.683632;0.182733121;66.060906;0.182704992;137.600535;0.182353211
;;;;41.692073;0.171567008;208.205865;0.171474765;65.080155;0.171456885;136.786344;0.171340579
;;;;41.045558;0.160206568;206.89397;0.160371566;64.099001;0.160453402;136.138299;0.160315982
;;;;40.397945;0.149511652;204.917667;0.149206703;62.952239;0.149134762;135.4907;0.14902205
;;;;39.7507;0.138593703;203.273151;0.138325014;61.639548;0.1376955;134.677005;0.1377081
;;;;39.270514;0.127110924;201.628531;0.127506864;60.491868;0.126933744;133.530443;0.126766251
;;;;38.291529;0.115880776;200.15107;0.116062918;59.012234;0.115989433;132.882387;0.11574876
;;;;37.644854;0.104617283;198.008009;0.105280529;57.533939;0.104233372;131.902677;0.104367113
;;;;36.831354;0.093776416;196.031497;0.094242639;55.72192;0.093368064;131.088223;0.093513904
;;;;35.68575;0.082844985;194.055499;0.082892998;54.242434;0.082333953;130.439527;0.082884361
;;;;34.873379;0.071319591;191.747249;0.071541701;52.762551;0.071540444;129.626176;0.071362257
;;;;34.391929;0.060603162;189.770427;0.060691748;51.11663;0.060693059;128.645797;0.060386033
;;;;33.579275;0.049250078;187.461976;0.049462754;49.305356;0.049375871;127.66591;0.04911229
;;;;32.599798;0.038317833;184.821332;0.038195603;47.161759;0.038101052;126.021913;0.037596105
;;;;31.621079;0.026927055;182.180229;0.02720761;45.18368;0.027194518;125.040892;0.027009276
;;;;30.143093;0.016072358;178.707922;0.016563324;42.707872;0.015893269;123.728092;0.016134195
;;;;28.665401;0.00503975;175.235857;0.005772156;40.065058;0.005124164;122.415618;0.005061368
